empty;ID_INNPACT;IM;POOL;NOVAL;STATUS;MFI_NAME_ACTUAL;GROUP_NAME;ID_MFI;ORIGINAL_NOMINAL_AMOUNT_USD;APPROVED_NOMINAL_AMOUNT_USD;RATIFIED_NOMINAL_AMOUNT_USD;NOMINAL_AMOUNT_USD;ORIGINAL_NOMINAL_LOCAL_CCY;APPROVED_NOMINAL_LOCAL_CCY;RATIFIED_NOMINAL_LOCAL_CCY;NOMINAL_LOCAL_CCY;LOCAL_CCY;ORIGINAL_TENOR;APPROVED_TENOR;RATIFIED_TENOR;TENOR;PROPOSED_SPREAD;PROPOSED_UPFRONT;PROPOSED_FIXED_RATE;RATIFIED_SPREAD;RATIFIED_UPFRONT;RATIFIED_FIXED_RATE;APPROVED_SPREAD;APPROVED_UPFRONT;APPROVED_FIXED_RATE;EXECUTED_SPREAD;EXECUTED_UPFRONT;EXECUTED_FIXED_RATE;BOND;ASSIGNMENT_DATE;DEADLINE_ASSIGNMENT_DATE;RATIFICATION_DATE;DEADLINE_RATIFICATION_DATE;APPROVAL_DATE;DEADLINE_APPROVAL_DATE;DISBURSEMENT_DATE;EXPECTED_DISBURSEMENT_DATE;MATURITY_DATE;REPAYMENT_TYPE;INTEREST_RATE_TYPE;INTEREST_FRENQUENCY;REFERENCE_RATE;PROBABILITIES;TYPE_OF_LOAN;TRANCHE;Parent Loan Noval;NOMINAL_ACP;TYPE_HEDGE_STUCTURE;SPECIFIC_APPROVAL_CONDITION;FX_RATE_AT_DISBURSEMENT;TOTAL_SYNDICATION_AMOUNT;IS_IT_A_BANK;ARCHIVES_STATUS;CRITICAL_CASES;CREATION_DATE;CREATED_BY;MODIFICATION_DATE;MODIFIED_BY;InstitutionType;OtherInstitutionType;Restructured;Provisioned;Watch listed;;;;;;;;;;;;;;;;;;;;
;44066;BO;Global;1246;Released before approval;Acceso Crediticio;-;4754;12000000.0000000000000;;12000000.0000000000000;;40088000.0000000000000;;40088000.0000000000000;;PEN;36;;36;;4.00;1.00;8.00;4.00;0.00;0.00;;;;;;;direct;20-02-20;20-06-20;28-02-20;28-05-20;;;;30-08-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;Renewal/ Add.Exp.;;;0;;"Expected disb date: Apr 2020
20200220 : Postponed on BO's request

1 month extension offered by the IC";;;FALSE;FALSE;FALSE;10-02-20;charlotte.juhel;01-09-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44067;BO;Global;1247;Not Ratified;Banco Multiple Promerica de  la Republica Domincana S.A.;Grupo Promerica;4817;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;USD;42;42;42;42;3.00;0.50;0.00;3.00;0.00;0.00;3.00;0.00;0.00;;;;direct;20-02-20;20-05-20;28-02-20;28-05-20;28-04-20;27-07-20;;15-06-20;;AMORTIZATION;Floating;6;6mLibor;50.00;Renewal/ Add.Exp.;;;0;;Expected disb date: June 2020;;;FALSE;FALSE;FALSE;10-02-20;charlotte.juhel;25-02-20;charlotte.juhel;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44068;IN;Global;1248;Released before approval;Caja Rural de Ahorro y Credito Crédinka S.A.  ;-;4860;9000000.0000000000000;;9000000.0000000000000;;9000000.0000000000000;;9000000.0000000000000;;USD;36;;36;;4.70;1.00;6.00;1.00;4.30;0.00;;;;;;;direct;20-02-20;20-06-20;20-02-20;20-05-20;;;;15-11-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;Renewal;;;0;;"Expected disb date: Apr 2020 & Sep 2020
original spread: 415bps
original upfront: 0.5%

1 month extension offered by the IC";;;FALSE;FALSE;FALSE;11-02-20;charlotte.juhel;27-10-20;Marina.Batzeri;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44069;IN;Global;1249;Released before approval;CAC Ivory Coast;Cofina;5285;3300000.0000000000000;;3300000.0000000000000;;1996190000.0000000000000;;1996190000.0000000000000;;XOF;36;;36;;4.50;1.00;8.50;4.50;1.00;0.00;;;;;;;direct;20-02-20;20-08-20;20-02-20;20-05-20;;;;31-08-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;;"Expected disb date: July 2020
20200519: Extension granted";;;FALSE;FALSE;FALSE;11-02-20;charlotte.juhel;02-09-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44070;IN;Global;1250;Released after approval;Transcapital;-;5419;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;;5000000.0000000000000;7860000000.0000000000000;5000000.0000000000000;;MNT;36;36;36;;4.90;1.00;0.00;4.90;1.00;0.00;4.90;1.00;0.00;;;;direct;20-02-20;20-08-20;20-02-20;20-05-20;15-06-20;15-09-20;;16-11-20;;AMORTIZATION;Floating;6;6mLibor;50.00;New;;;0;;"LCY: MNT or USD -> to be defined
Disbursement in 3 tranches
Cut-Off Date For First Disbursement: December 31, 2020
Cut-Off Date For Last Disbursement: June 30, 2021
Three disbursements, with second disbursement in 6 months or so
after the first disburseme";;;FALSE;FALSE;FALSE;11-02-20;nawel.octave;26-10-20;Marina.Batzeri;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44071;IN;Global;1251;Released before approval;Vision Banco S.A.E.C.A.;-;5197;1700000.0000000000000;;1700000.0000000000000;;1700000.0000000000000;;1700000.0000000000000;;USD;36;;36;;4.80;1.00;6.75;4.80;1.00;0.00;;;;;;;direct;20-02-20;20-05-20;20-02-20;20-05-20;;;;15-04-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;Renewal;;;0;;Expected disb date: April 2020;;;FALSE;FALSE;FALSE;11-02-20;nawel.octave;15-04-20;charlotte.juhel;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44074;IN;Global;1254;Released before approval;Vision Banco S.A.E.C.A.;-;5197;3000000.0000000000000;;3000000.0000000000000;;3000000.0000000000000;;3000000.0000000000000;;USD;36;;36;;4.80;1.00;6.75;4.80;1.00;0.00;;;;;;;direct;20-02-20;20-05-20;20-02-20;20-05-20;;;;15-09-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;Add.Exp.;;;0;;Expected disb date: Sept 2020;;;FALSE;FALSE;FALSE;11-02-20;nawel.octave;12-05-20;charlotte.juhel;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44078;rA;Global;1256;Not Ratified;Consejo de Asistencia al Microemprendedor (CAME);Te Creemos Holding;4888;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;8000000.0000000000000;157513000.0000000000000;157513000.0000000000000;157513000.0000000000000;157513000.0000000000000;MXN;24;24;24;24;4.50;1.00;12.00;4.50;1.00;0.00;4.50;0.00;0.00;;;;direct;24-02-20;24-05-20;03-03-20;03-06-20;02-05-20;31-07-20;;30-04-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;INTEREST RATE/CROSS CCY;Expected disb date: April/May 2020;;;FALSE;FALSE;FALSE;24-02-20;charlotte.juhel;20-03-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44082;BO;Global;1260;Released before approval;FACES;-;4931;582700.0000000000000;;582700.0000000000000;;1500000.0000000000000;;1500000.0000000000000;;USD;36;;36;;6.85;1.00;8.25;5.00;1.00;0.00;;;;;;;direct;22-01-20;22-04-20;20-02-20;20-05-20;;;;22-05-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;Add.Exp.;;;0;;"released post approval by IC
 in covid crisis pre clearance situation.


No disbursement anymore but extension";;;FALSE;FALSE;FALSE;26-02-20;charlotte.juhel;29-04-20;nawel.octave;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44083;rA;Global;1261;Released before approval;Finreal;-;5421;3000000.0000000000000;;3000000.0000000000000;;73241500.0000000000000;;73241500.0000000000000;;MXN;24;;24;;7.50;1.00;15.00;7.50;1.00;0.00;;;;;;;direct;18-03-20;18-12-20;18-03-20;18-06-20;;;;31-01-21;;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;INTEREST RATE/CROSS CCY;"Expected disbursement date: June/July 2020
LOI to be submitted in June 2020";;;FALSE;FALSE;FALSE;06-03-20;charlotte.juhel;05-02-21;Marina.Batzeri;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44084;SY;Global;1262;Released after approval;Coris Bank Burkina S.A;Coris Group;4896;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;;5405931.0000000000000;5405931.0000000000000;5600000.0000000000000;;EUR;18;18;18;;4.50;1.00;4.10;4.55;1.00;0.00;4.50;1.00;4.10;;;;Symbiotics MSME Bond;18-03-20;18-06-20;18-03-20;18-06-20;24-04-20;24-07-20;;14-12-20;;Bullet;Fixed;6;6mLibor;50.00;New;;;0;;"Proposed spread: 405 + 45 retr fees
Exp disb date: Q4";;;TRUE;FALSE;FALSE;06-03-20;charlotte.juhel;22-10-20;Marina.Batzeri;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44085;SY;Global;1263;Not Ratified;CLC;LOLC Group;5423;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;USD;36;36;36;36;4.70;1.00;5.40;4.70;0.00;0.00;4.70;0.00;0.00;;;;Symbiotics MSME Bond;18-03-20;18-06-20;26-03-20;26-06-20;25-05-20;23-08-20;;15-05-20;;Bullet;Fixed;6;6mLibor;50.00;New;;;0;;"Expected disb date: May/June 2020
Proposed spread: 425bps + 45 retr fees";;;TRUE;FALSE;FALSE;06-03-20;charlotte.juhel;20-03-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44086;SY;Global;1264;Not Ratified;Pan Asia;-;5424;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;USD;60;60;60;60;3.65;1.00;10.00;3.65;0.00;0.00;3.65;0.00;0.00;;;;Symbiotics MSME Bond;18-03-20;18-09-20;26-03-20;26-06-20;25-05-20;23-08-20;;15-05-20;;Bullet;Fixed;6;6mLibor;50.00;New;;;0;;"Expected disb. date: May/June 2020
Proposed spread: 320bps + 45bps retr. Fees";;;TRUE;FALSE;FALSE;06-03-20;charlotte.juhel;16-04-21;Marina.Batzeri;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44087;SY;Global;1265;Released before approval;Indosurya;-;5012;3000000.0000000000000;;3000000.0000000000000;;42677100000.0000000000000;;42677100000.0000000000000;;IDR;24;;24;;4.25;1.00;10.80;4.25;0.00;0.00;;;;;;;Symbiotics MSME Bond;18-03-20;18-06-20;26-03-20;26-06-20;;;;31-08-20;;Bullet;Fixed;6;6mLibor;50.00;New;;;0;INTEREST RATE/CROSS CCY;"Expected disb date: May/June 2020
Proposed spread: 380bps + 45bps retr fees

As of 20200318 - Postponed, to be re-submitted";;;TRUE;FALSE;FALSE;06-03-20;charlotte.juhel;01-09-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44088;SY;Global;1266;Not Ratified;Vitas Palestine;Vitas Group;5207;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;USD;36;36;36;36;4.75;1.00;5.85;4.75;0.00;0.00;4.75;0.00;0.00;;;;direct;18-03-20;18-06-20;26-03-20;26-06-20;25-05-20;23-08-20;;15-05-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;;Expected disb date: May/June 2020;;;FALSE;FALSE;FALSE;06-03-20;charlotte.juhel;20-03-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44090;BO;Global;1268;Released before approval;Sipem Banque;-;5426;1000000.0000000000000;;1000000.0000000000000;;934633.0000000000000;;934633.0000000000000;;EUR;60;;36;;5.50;1.00;5.00;5.50;1.00;0.00;;;;;;;direct;18-03-20;18-06-20;18-03-20;18-06-20;;;;15-06-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;;As of 16/04/2020: no longer in BO pipeline;;;FALSE;FALSE;FALSE;06-03-20;charlotte.juhel;16-04-20;charlotte.juhel;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44091;BO;Global;1269;Released before approval;Finsocial;-;5427;5000000.0000000000000;;5000000.0000000000000;;20593800000.0000000000000;;20593800000.0000000000000;;COP;48;;36;;7.00;1.00;12.50;7.00;1.00;0.00;;;;;;;direct;18-03-20;18-09-20;18-03-20;18-06-20;;;;25-09-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;INTEREST RATE/CROSS CCY;"Expected disb date: Sep-20
Extension granted";;;FALSE;FALSE;FALSE;06-03-20;charlotte.juhel;10-09-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44092;BO;Global;1270;Not Ratified;Banco Avanz (Ex Banco Procredit Nicaragua);-;4800;7000000.0000000000000;7000000.0000000000000;7000000.0000000000000;7000000.0000000000000;7000000.0000000000000;7000000.0000000000000;7000000.0000000000000;7000000.0000000000000;USD;36;36;36;36;4.25;0.50;0.00;4.25;0.00;0.00;4.25;0.00;0.00;;;;direct;18-03-20;18-06-20;26-03-20;26-06-20;25-05-20;23-08-20;;15-05-20;;AMORTIZATION;Floating;6;6mLibor;50.00;Renewal;;;0;;Expected disb date: May 2020;;;FALSE;FALSE;FALSE;06-03-20;charlotte.juhel;20-03-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44093;BO;Global;1271;Released before approval;FINANCIERA LABOR;-;4952;1200000.0000000000000;;1200000.0000000000000;;23400000.0000000000000;;23400000.0000000000000;;MXN;24;;24;;5.80;1.00;13.50;5.80;1.00;0.00;;;;;;;direct;18-03-20;18-09-20;18-03-20;18-06-20;;;;11-11-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;INTEREST RATE/CROSS CCY;Expected disb date: June 2020;;;FALSE;FALSE;FALSE;09-03-20;charlotte.juhel;01-09-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44094;BO;Global;1272;Not Ratified;Credito Real;-;5429;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;USD;48;48;48;48;4.00;0.80;0.00;4.00;0.00;0.00;4.00;0.00;0.00;;;;direct;18-03-20;18-06-20;26-03-20;26-06-20;25-05-20;23-08-20;;15-07-20;;AMORTIZATION;Floating;6;6mLibor;50.00;New;;;0;;"REPAYMENT TYPE: N/A

Expected disb date: July 2020";;;FALSE;FALSE;FALSE;09-03-20;charlotte.juhel;20-03-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44097;IN;Global;1274;Released after approval;LOLC Cambodia;LOLC Group;5055;3500000.0000000000000;3500000.0000000000000;3500000.0000000000000;;3500000.0000000000000;3500000.0000000000000;3000000.0000000000000;;THB;36;36;36;;5.00;1.00;6.50;5.00;1.00;0.00;5.00;1.00;6.50;;;;direct;18-03-20;18-06-20;18-03-20;18-06-20;24-04-20;24-07-20;;20-02-21;;AMORTIZATION;Fixed;6;6mLibor;50.00;Renewal;;;0;;"Expected disb date: December 2020 (tranche 2)

released because was disbursed as one tranche of 6,5M on 25/02/2021";;;FALSE;FALSE;FALSE;09-03-20;charlotte.juhel;25-02-21;Marina.Batzeri;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44099;IN;Global;1276;Not Approved;Jardin Azuayo;-;5394;2000000.0000000000000;;2000000.0000000000000;;2000000.0000000000000;;2000000.0000000000000;;USD;36;;36;;5.50;0.50;6.75;5.50;0.00;0.00;;;;;;;direct;18-03-20;18-06-20;26-03-20;26-06-20;;;;15-09-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;Add.Exp.;;;0;;Expected disb date: Sept/Oct 2020;;;FALSE;FALSE;FALSE;09-03-20;charlotte.juhel;23-03-20;charlotte.juhel;Cooperative;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44102;IN;Global;1279;Not Ratified;Edpyme Alternativa;-;4914;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;6945660.0000000000000;6945660.0000000000000;6945660.0000000000000;6945660.0000000000000;PEN;24;24;24;24;6.30;1.00;9.00;6.30;0.00;0.00;6.30;0.00;0.00;;;;direct;13-03-20;13-06-20;21-03-20;21-06-20;20-05-20;18-08-20;;15-09-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;INTEREST RATE/CROSS CCY;Apr IC:(20200424) this second tranche of USD 2m should be subject to review of liquidity needs;;;FALSE;FALSE;FALSE;13-03-20;charlotte.juhel;28-04-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44106;rA;Global;1281;Not Ratified;CRYSTAL FUND ;-;4906;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;USD;36;36;36;36;4.50;0.50;0.00;4.50;0.00;0.00;4.50;0.00;0.00;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;01-07-20;29-09-20;;30-05-20;;AMORTIZATION;Floating;6;6mLibor;50.00;Renewal;;;0;;Expected disb date: May 2020;;;FALSE;FALSE;FALSE;09-04-20;charlotte.juhel;28-04-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44107;SY;Global;1282;Not Approved;Espoir;-;4927;2000000.0000000000000;;2000000.0000000000000;;2000000.0000000000000;;2000000.0000000000000;;USD;24;;24;;6.50;1.00;8.75;6.50;0.00;0.00;;;;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;;;;30-04-20;;Bullet;Fixed;6;6mLibor;50.00;Renewal/ Add.Exp.;;;0;;;;;FALSE;FALSE;FALSE;10-04-20;charlotte.juhel;28-04-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44109;SY;Global;1284;Not Ratified;Finca Armenia;Finca;4956;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;USD;24;24;24;24;5.10;1.00;6.25;5.10;0.00;0.00;5.10;0.00;0.00;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;01-07-20;29-09-20;;15-06-20;;Bullet;Fixed;6;6mLibor;50.00;New;;;0;;Expected disb date: June 2020;;;FALSE;FALSE;FALSE;10-04-20;charlotte.juhel;28-04-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44110;SY;Global;1285;Not Ratified;La Hipotecaria;-;5042;15000000.0000000000000;15000000.0000000000000;15000000.0000000000000;15000000.0000000000000;15000000.0000000000000;15000000.0000000000000;15000000.0000000000000;15000000.0000000000000;USD;36;36;36;36;3.95;1.00;4.66;3.95;0.00;0.00;3.95;0.00;0.00;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;01-07-20;29-09-20;;30-05-20;;Bullet;Fixed;6;6mLibor;50.00;New;;;0;;Expected disb date: May 2020;;;FALSE;FALSE;FALSE;10-04-20;charlotte.juhel;28-04-20;charlotte.juhel;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44114;SY;Global;1287;Released before approval;Baobab Holding France;Baobab;5433;2200000.0000000000000;;2200000.0000000000000;;2000000.0000000000000;;2000000.0000000000000;;EUR;18;;18;;4.60;1.00;4.60;4.60;0.00;0.00;;;;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;;;;15-07-20;;Bullet;Fixed;6;6mLibor;50.00;New;;;0;INTEREST RATE/CROSS CCY;"Expected disb date: June 2020
2020424: POSTPONED";;;FALSE;FALSE;FALSE;10-04-20;charlotte.juhel;24-07-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44115;SY;Global;1288;Released before approval;Access Holding Germany;-;5432;3300000.0000000000000;;3300000.0000000000000;;3000000.0000000000000;;3000000.0000000000000;;EUR;24;;24;;4.60;1.00;4.50;4.60;0.00;0.00;;;;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;;;;30-08-20;;Bullet;Fixed;6;6mLibor;50.00;New;;;0;INTEREST RATE/CROSS CCY;"Expected disb date: May 2020
20200424: POSTPONED";;;FALSE;FALSE;FALSE;10-04-20;charlotte.juhel;24-07-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44116;SY;Global;1289;Released before approval;Fusion Microfinance;-;4991;10000000.0000000000000;;10000000.0000000000000;;743300030.0000000000000;;743300030.0000000000000;;INR;36;;36;;4.35;1.00;0.00;4.35;0.00;0.00;;;;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;;;;15-06-20;;Bullet;Floating;6;6mLibor;50.00;New;;;0;INTEREST RATE/CROSS CCY;"Expected disb date: June 2020
Removed from agenda (Apr 2020) - no headroom/appetite for India";;;FALSE;FALSE;FALSE;10-04-20;charlotte.juhel;15-04-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44117;SY;Global;1290;Not Approved;COAC Maquita Cushunchic;-;5268;2000000.0000000000000;;2000000.0000000000000;;2000000.0000000000000;;2000000.0000000000000;;USD;24;;24;;5.75;1.00;7.50;5.75;0.00;0.00;;;;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;;;;01-05-20;;Bullet;Fixed;6;6mLibor;50.00;Add.Exp.;;;0;;Top-up Inquiry;;;FALSE;FALSE;FALSE;10-04-20;charlotte.juhel;28-04-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44118;SY;Global;1291;Not Approved;CACPECO;-;4854;2300000.0000000000000;;2300000.0000000000000;;3000000.0000000000000;;3000000.0000000000000;;USD;36;;36;;5.30;1.00;7.00;5.30;0.00;0.00;;;;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;;;;05-05-20;;Bullet;Fixed;6;6mLibor;50.00;Renewal;;;0;;"Top-up inquiry
20200424: PENDING";;;FALSE;FALSE;FALSE;10-04-20;charlotte.juhel;15-05-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44120;BO;Global;1293;Not Ratified;Bayport Tanzania;Bayport Financial services;4846;6000000.0000000000000;6000000.0000000000000;6000000.0000000000000;6000000.0000000000000;14000000.0000000000000;14000000.0000000000000;14000000.0000000000000;14000000.0000000000000;TZS;36;36;36;36;5.50;1.00;16.00;5.50;0.00;0.00;5.50;0.00;0.00;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;01-07-20;29-09-20;;25-06-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;Renewal/ Add.Exp.;;;0;INTEREST RATE/CROSS CCY;Expected disb date: June/July 2020;;;FALSE;FALSE;FALSE;10-04-20;charlotte.juhel;28-04-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44121;BO;Global;1294;Released before approval;Banco D-Miro S.A.;-;4808;2500000.0000000000000;;2500000.0000000000000;;2500000.0000000000000;;2500000.0000000000000;;USD;24;;24;;4.50;0.00;0.00;4.50;0.00;0.00;;;;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;;;;29-05-20;;AMORTIZATION;Floating;6;6mLibor;50.00;Renewal;;;0;;"CCY + spread + repayment type + tenor + disb date -> N/A

2020424 Expected disb date: N/A";;;FALSE;FALSE;FALSE;10-04-20;charlotte.juhel;29-04-20;nawel.octave;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44124;rA;Global;1296;Released after approval;Grassland;-;4994;4500000.0000000000000;4500000.0000000000000;4500000.0000000000000;;31800000.0000000000000;31800000.0000000000000;31800000.0000000000000;;CNY;24;24;24;;5.00;2.85;8.00;6.25;1.00;0.00;4.10;2.85;8.00;;;;direct;24-04-20;24-07-20;24-04-20;24-07-20;08-05-20;28-02-22;;31-12-21;;AMORTIZATION;Fixed;6;6mLibor;50.00;Add.Exp.;;;0;;"500bps, 3% upfront fee : equivalent of 670bps, 1% upfront fee
approved: 410bps (vs 460bps)

rA: disbbursement on hold. A memo will be provided to the IC in May";;;FALSE;FALSE;FALSE;10-04-20;charlotte.juhel;23-11-21;Marina.Batzeri;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44125;IN;Global;1297;Released before approval;ACBA Credit Agricole Bank CJSC;-;4752;7000000.0000000000000;;7000000.0000000000000;;7000000.0000000000000;;7000000.0000000000000;;USD;36;;36;;4.50;0.75;5.20;4.50;1.00;0.00;;;;;;;direct;24-04-20;24-07-20;24-04-20;24-07-20;;;;20-08-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;Add.Exp.;;;0;;"Expected disb date: june 2020
Ratified: total exposure cannot exceed USD 10M";;;FALSE;FALSE;FALSE;14-04-20;charlotte.juhel;02-09-20;charlotte.juhel;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44128;IN;Global;1299;Not Ratified;Abaco ;-;4750;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;USD;36;36;36;36;4.95;1.00;5.60;4.95;0.00;0.00;4.95;0.00;0.00;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;01-07-20;29-09-20;;15-06-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;;Expected disb date: June 2020;;;FALSE;FALSE;FALSE;22-04-20;charlotte.juhel;27-10-20;Marina.Batzeri;Cooperative;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;44129;IN;Global;1300;Not Ratified;Bai Tushum Bank;-;5067;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;USD;24;24;24;24;4.50;1.00;4.50;4.50;0.00;0.00;4.50;0.00;0.00;;;;direct;24-04-20;24-07-20;02-05-20;02-08-20;01-07-20;29-09-20;;17-08-20;;AMORTIZATION;Fixed;6;6mLibor;50.00;New;;;0;;Expected disb date: Q3 2020;;;FALSE;FALSE;FALSE;23-04-20;charlotte.juhel;26-05-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
